IBS_14	HG01536	EUR
IBS_15	HG01628	EUR
IBS_16	HG01685	EUR
IBS_17	HG01615	EUR
IBS_18	HG01605	EUR
IBS_19	HG01776	EUR
IBS_20	HG01699	EUR
IBS_21	HG01771	EUR
IBS_22	HG01786	EUR
IBS_23	HG01513	EUR
IBS_24	HG01673	EUR
IBS_25	HG02231	EUR
IBS_26	HG01610	EUR
IBS_27	HG01747	EUR
IBS_28	HG01504	EUR
IBS_29	HG01704	EUR
IBS_30	HG01617	EUR
IBS_31	HG02236	EUR
IBS_32	HG02235	EUR
IBS_33	HG01603	EUR
